dataset_index,cid,gt_atom_count,pred_atom_count,pred_object_score,pred_object_3d_score,pred_object_count_mae,pred_object_count_score,pred_object_center_score,pred_object_type_acc,pred_object_macro_f1,pred_object_hetero_f1,pred_object_edge_f1,pred_object_edge_f1_robust,pred_object_match_coverage_robust,pred_object_graph_score,pred_object_heavy_rmsd,pred_object_z_mae,figure_path
344,99253,22,22,0.7958607009817457,0.7113377146671068,0.0,1.0,0.727251269207045,0.7272727272727273,0.6583333333333333,0.8571428571428571,0.8372093023255814,1.0,0.7272727272727273,0.8461184939091917,0.009697153232991695,1.1553090810775757,
345,99253321,39,38,0.5685909276905328,0.5011962866222042,1.0,0.9743589743589743,0.6576821638847928,0.5263157894736842,0.44571428571428573,0.5714285714285714,0.4155844155844156,1.0,0.5128205128205128,0.5924728604728604,0.3173463046550751,0.015312225557863712,
346,99253763,42,39,0.5517941868635255,0.5409388161023149,3.0,0.9285714285714286,0.6917840929534764,0.48717948717948717,0.30236111111111114,0.6666666666666667,0.4782608695652174,1.0,0.5,0.5933397170462389,0.2737628221511841,0.03780381381511688,
347,99254054,47,44,0.5177477935894249,0.4594022484003062,3.0,0.9361702127659575,0.6587891296790489,0.5,0.23463114754098363,0.46153846153846156,0.5161290322580644,1.0,0.425531914893617,0.5539216362977009,0.3624742329120636,0.0978679209947586,
348,9925484,26,25,0.6962445027134053,0.6733694094862098,1.0,0.9615384615384616,0.6799572093352617,0.64,0.3555555555555555,0.8571428571428571,0.7916666666666667,1.0,0.6538461538461539,0.7600076312576314,0.021532297134399414,1.0633175373077393,
349,9925533,28,26,0.3664793397695,0.3418893579606763,2.0,0.9285714285714286,0.4218261349977603,0.46153846153846156,0.12631578947368421,0.0,0.32727272727272727,0.0,0.10714285714285714,0.37195146958304853,0.6766598224639893,0.4519038498401642,
350,9925560,29,28,0.7061976111900229,0.6860140930009309,1.0,0.9655172413793104,0.7498620850589889,0.6071428571428571,0.4675438596491228,0.7272727272727272,0.8474576271186441,1.0,0.7241379310344828,0.7769527972207231,0.016220808029174805,1.2922306060791016,
351,9925608,28,26,0.47050912941836165,0.4429661099063766,2.0,0.9285714285714286,0.576651254835899,0.46153846153846156,0.10810810810810811,0.3333333333333333,0.576923076923077,1.0,0.5,0.5223542223542224,0.38810715079307556,0.17246413230895996,
352,9925756,38,35,0.3828730278641579,0.47940264473162497,3.0,0.9210526315789473,0.5713478395914925,0.37142857142857144,0.18055555555555558,0.0,0.4358974358974359,1.0,0.4473684210526316,0.4189383715699505,0.2602923512458801,0.2603828012943268,
353,9925758,35,33,0.4574891736387244,0.45736922618968023,2.0,0.9428571428571428,0.6663860060436877,0.45454545454545453,0.18888888888888888,0.25,0.46913580246913583,1.0,0.4857142857142857,0.487689594356261,0.3814917206764221,0.04393988475203514,
354,99259702,38,40,0.4109652809588937,0.4016133806859704,2.0,0.95,0.5732983596497434,0.47368421052631576,0.12413793103448276,0.0,0.48275862068965514,1.0,0.3684210526315789,0.4312931034482758,0.48787492513656616,0.32758980989456177,
355,9926182,34,32,0.6801542588452754,0.5677344904613594,2.0,0.9411764705882353,0.7185424363643165,0.5625,0.47824675324675325,0.7368421052631579,0.78125,1.0,0.6470588235294118,0.7517493893490411,0.21738553047180176,0.48243623971939087,
356,9926216,34,34,0.5056635176976093,0.5495477067773732,0.0,1.0,0.6470173912286341,0.5294117647058824,0.2533333333333333,0.28571428571428575,0.48717948717948717,1.0,0.47058823529411764,0.5283223443223443,0.26860183477401733,0.0834500789642334,
357,9926375,20,20,0.5225969145867772,0.4841260539095953,0.0,1.0,0.599888380862103,0.4,0.3333333333333333,0.5454545454545454,0.47058823529411764,1.0,0.45,0.5904634581105169,0.275511771440506,0.2547241449356079,
358,99267989,39,39,0.45484990668656755,0.4308324402004716,0.0,1.0,0.6661875268410091,0.358974358974359,0.30612244897959184,0.3076923076923077,0.37209302325581395,1.0,0.41025641025641024,0.5029955094739148,0.3932152986526489,0.06068521738052368,
359,9926860,33,33,0.5366463248528087,0.6320245921107429,0.0,1.0,0.6967719214279152,0.36363636363636365,0.2430896805896806,0.5263157894736842,0.6666666666666666,1.0,0.6666666666666666,0.6372144273460062,0.18345369398593903,0.11952882260084152,
360,9926867,34,33,0.7396600872689655,0.887717961613805,1.0,0.9705882352941176,0.7272166818903233,0.6666666666666666,0.5664893617021276,0.8000000000000002,0.7887323943661972,1.0,0.7058823529411765,0.792001269192124,0.01074727438390255,0.01632140390574932,
361,9927037,41,38,0.530486669240779,0.8088100503990552,3.0,0.926829268292683,0.65755674245922,0.5263157894736842,0.26964285714285713,0.3333333333333333,0.6153846153846154,1.0,0.6097560975609756,0.5676871705530242,0.01396103110164404,0.12022371590137482,
362,99272304,40,38,0.5994881445858601,0.6695518867621891,2.0,0.95,0.683966443034909,0.5263157894736842,0.4277885235332044,0.47058823529411764,0.6753246753246753,1.0,0.575,0.6535389881291008,0.18276846408843994,0.035620205104351044,
363,99273395,42,40,0.387698127865009,0.3668222376533784,2.0,0.9523809523809523,0.3742475678561277,0.475,0.14913793103448275,0.0,0.3877551020408163,0.0,0.047619047619047616,0.4036371100164204,0.6461774706840515,0.38270750641822815,
364,9927380,37,35,0.6724598825230141,0.8535914437620569,2.0,0.9459459459459459,0.713740765003396,0.5714285714285714,0.4261904761904763,0.75,0.7714285714285716,1.0,0.6756756756756757,0.7417245817245818,0.01690356247127056,0.056075990200042725,
365,99274,23,20,0.41185523024614623,0.3411284237443632,3.0,0.8695652173913043,0.49962107396113425,0.35,0.20833333333333331,0.4444444444444445,0.30303030303030304,1.0,0.21739130434782608,0.4540074659639877,0.5318601131439209,0.3438184857368469,
366,9927417,33,33,0.6463091512639303,0.6057664275937158,0.0,1.0,0.6968964170182792,0.6060606060606061,0.46418439716312054,0.5454545454545454,0.676470588235294,1.0,0.6363636363636364,0.6886924944058861,0.2700597941875458,0.006991391070187092,
367,9927598,36,26,0.43125753515557497,0.4726982014306617,10.0,0.7222222222222222,0.6898565854644403,0.5,0.13333333333333336,0.16666666666666669,0.5588235294117647,0.9565217391304348,0.3888888888888889,0.4361437908496732,0.2804068624973297,0.31216758489608765,
368,99277204,38,36,0.6627316159130469,0.5995581108204396,2.0,0.9473684210526316,0.6938995153953632,0.5833333333333334,0.4721088435374149,0.7272727272727273,0.6829268292682927,1.0,0.6052631578947368,0.7157428096690888,0.24719467759132385,0.11309026926755905,
369,9927781,34,34,0.4992069190181474,0.8496725498068841,0.0,1.0,0.7055063796174449,0.5,0.20493197278911568,0.0,0.7397260273972601,1.0,0.7058823529411765,0.5498905041468641,0.021359654143452644,0.001010095700621605,
370,9927848,39,38,0.4989099721102552,0.8060342181974706,1.0,0.9743589743589743,0.7351036166531374,0.5263157894736842,0.20606060606060606,0.0,0.7160493827160493,0.9818181818181818,0.6410256410256411,0.5354191487524821,0.05494914948940277,0.047812432050704956,
371,99278734,46,48,0.665721294557371,0.6184202547583372,2.0,0.9583333333333334,0.6245862055161524,0.5652173913043478,0.5028700004592,0.75,0.6818181818181818,1.0,0.6086956521739131,0.728793697061537,0.23479320108890533,0.054522618651390076,
372,99279422,40,40,0.4893299968069817,0.46345526158074796,0.0,1.0,0.6499332694729674,0.5,0.21333333333333337,0.4,0.3958333333333333,1.0,0.375,0.5112083333333334,0.37083694338798523,0.017082009464502335,
373,9928186,40,42,0.37038678412950243,0.42373664415983336,2.0,0.9523809523809523,0.5475661910646262,0.45,0.15254237288135591,0.0,0.2857142857142857,1.0,0.2,0.36860371267150926,0.5473395586013794,0.046184517443180084,
374,9928384,22,21,0.5858517915639788,0.7986376965568331,1.0,0.9545454545454546,0.6189672332109781,0.47619047619047616,0.2967032967032967,0.6666666666666665,0.6666666666666666,1.0,0.5454545454545454,0.6646436896436896,0.02114112116396427,0.14026330411434174,
375,99285628,50,24,0.6195131609383036,0.7744993144724613,26.0,0.48,0.9964449355999628,0.875,0.4318840579710145,0.6,0.5128205128205128,0.9333333333333333,0.38,0.5058639910813824,0.037103280425071716,0.22196364402770996,
376,99285797,40,40,0.49643232803344384,0.4344637930843309,0.0,1.0,0.6244169118324863,0.45,0.1985185185185185,0.30769230769230765,0.5842696629213482,1.0,0.5,0.5557365472646371,0.35069406032562256,0.259487509727478,
377,9928668,38,36,0.5566449608461618,0.6078139078217105,2.0,0.9473684210526316,0.6664851379072287,0.5833333333333334,0.2851851851851852,0.25,0.7042253521126761,0.9795918367346939,0.631578947368421,0.5903580155396316,0.26315850019454956,0.0011124690063297749,
378,99287,20,17,0.4189676600314809,0.5487180723527468,3.0,0.85,0.47052967121785244,0.23529411764705882,0.17058823529411765,0.5,0.5,1.0,0.4,0.5216176470588235,0.020102528855204582,1.6984317302703857,
379,99294307,40,42,0.5182347306261791,0.6959836935341152,2.0,0.9523809523809523,0.6424460471354818,0.475,0.19863636363636364,0.36363636363636365,0.6511627906976745,1.0,0.625,0.5784567602939696,0.1380048245191574,0.06148149073123932,
380,9929470,42,42,0.37925083899602263,0.4390273410927029,0.0,1.0,0.5707547096504381,0.38095238095238093,0.11228070175438595,0.0,0.41509433962264153,1.0,0.14285714285714285,0.41773915921880167,0.45705538988113403,0.04458701238036156,
381,99295,10,10,0.4381791161826715,0.34449079680303835,0.0,1.0,0.39994596001706667,0.3,0.25757575757575757,0.5,0.3333333333333333,0.0,0.1,0.5181818181818182,0.5337312817573547,0.3525325059890747,
382,99300,29,29,0.649266671273128,0.6530708373155835,0.0,1.0,0.6551302893632713,0.5862068965517241,0.4343786295005807,0.5714285714285715,0.7368421052631579,1.0,0.6206896551724138,0.7090561770279357,0.17195521295070648,0.2809390723705292,
383,99305,16,15,0.6259509040416064,0.5059275767307262,1.0,0.9375,0.5998514141654596,0.4666666666666667,0.37333333333333335,0.8,0.72,1.0,0.5625,0.7210416666666667,0.31242266297340393,0.1669616550207138,
384,99309,18,16,0.6921779210006018,0.3433542610206781,2.0,0.8888888888888888,0.6873887107490191,0.625,0.5514705882352942,0.8000000000000002,0.6896551724137931,1.0,0.5555555555555556,0.7338956502141087,0.3372812867164612,0.9491052627563477,
385,99313903,41,40,0.4209589744675251,0.4020842114953605,1.0,0.975609756097561,0.5730102698213159,0.475,0.13103448275862067,0.0,0.5050505050505051,1.0,0.14634146341463414,0.4468770123437912,0.42126983404159546,0.35567426681518555,
386,99321,27,26,0.48264373820013795,0.3935686072432588,1.0,0.962962962962963,0.5376386928843343,0.4230769230769231,0.20955882352941177,0.36363636363636365,0.5454545454545454,1.0,0.37037037037037035,0.5462888690829867,0.539538562297821,0.37444671988487244,
387,99324,26,25,0.5991038183956067,0.4472626603968842,1.0,0.9615384615384616,0.6395137692205026,0.52,0.2790322580645161,0.7272727272727272,0.64,1.0,0.5384615384615384,0.665645612452064,0.3642691671848297,0.2743343710899353,
388,99328640,47,48,0.3744055637669078,0.4220784814168864,1.0,0.9791666666666666,0.603947175983194,0.425531914893617,0.14705882352941177,0.0,0.30769230769230765,1.0,0.40425531914893614,0.3818957390648567,0.4085863530635834,0.08009588718414307,
389,99328723,42,44,0.6087064481050418,0.50768322219292,2.0,0.9545454545454546,0.6358977018356778,0.5476190476190477,0.46214689265536724,0.5714285714285714,0.5934065934065934,1.0,0.5714285714285714,0.6530437641454591,0.3337118327617645,0.03504110872745514,
390,99334002,37,36,0.4169774262321243,0.4514697667551734,1.0,0.972972972972973,0.5550197724510831,0.3888888888888889,0.11199999999999999,0.18181818181818182,0.4819277108433735,1.0,0.4864864864864865,0.4706815784020603,0.3924134373664856,0.021005045622587204,
391,99334880,48,48,0.4454432349591031,0.39151368281136023,0.0,1.0,0.5607406010579629,0.4166666666666667,0.2626262626262626,0.16666666666666666,0.42857142857142855,0.6666666666666666,0.1875,0.4858585858585859,0.4238310158252716,0.316545307636261,
392,99336187,43,46,0.38111618640326855,0.39027596617931076,3.0,0.9347826086956522,0.4337755299778149,0.46511627906976744,0.12121212121212122,0.0,0.39344262295081966,1.0,0.18604651162790697,0.39564299444912415,0.6035095453262329,0.2683745324611664,
393,99337048,43,42,0.4982396071324783,0.48988196169562076,1.0,0.9767441860465116,0.665805171074767,0.4523809523809524,0.20079365079365083,0.3636363636363636,0.5531914893617021,1.0,0.5813953488372093,0.5506890706742266,0.32861241698265076,0.06653082370758057,
394,99337157,42,42,0.46621536908835537,0.45715908079654743,0.0,1.0,0.666484252515407,0.4523809523809524,0.18571428571428572,0.28571428571428575,0.44897959183673475,1.0,0.35714285714285715,0.5014285714285714,0.36787259578704834,0.05684606730937958,
395,99337595,46,49,0.4519839769477999,0.4493720309380269,3.0,0.9387755102040817,0.5707809427282085,0.45652173913043476,0.15018315018315018,0.3076923076923077,0.4615384615384615,1.0,0.30434782608695654,0.48780743066457355,0.377403199672699,0.053767986595630646,
396,99338,14,13,0.3069391077293468,0.3119305334713585,1.0,0.9285714285714286,0.37990847466062405,0.3076923076923077,0.14814814814814814,0.0,0.21052631578947367,0.8,0.35714285714285715,0.33545669729880256,0.4406398832798004,0.3882741332054138,
397,99345047,37,36,0.38912452572488904,0.4313237783369549,1.0,0.972972972972973,0.6393347213419879,0.3611111111111111,0.10833333333333332,0.15384615384615383,0.38095238095238093,1.0,0.35135135135135137,0.429012474012474,0.50242018699646,0.046248894184827805,
398,9935154,48,49,0.3884203967975499,0.3894555725199135,1.0,0.9795918367346939,0.5305919140198373,0.4166666666666667,0.11940298507462688,0.2222222222222222,0.26785714285714285,1.0,0.2708333333333333,0.4069730006430433,0.4848925471305847,0.188558891415596,
399,99355642,43,48,0.4469625558886848,0.45432940941323285,5.0,0.8958333333333334,0.5624487921922992,0.4418604651162791,0.16999999999999998,0.13333333333333333,0.6,0.0,0.023255813953488372,0.494625,0.36335933208465576,0.09827716648578644,
400,99359539,44,48,0.46982923683465894,0.4540928215195362,4.0,0.9166666666666666,0.5830193105227105,0.5,0.25441176470588234,0.25,0.4489795918367347,1.0,0.4772727272727273,0.48719187675070025,0.3823147118091583,0.045358747243881226,
401,99359554,42,42,0.5743599544813606,0.5409978951838457,0.0,1.0,0.6422971288428969,0.5,0.418578431372549,0.47058823529411764,0.5647058823529411,1.0,0.5,0.6254803921568627,0.28284379839897156,0.08989522606134415,
402,99359576,48,48,0.4558160561161101,0.4369280405525836,0.0,1.0,0.5828968238750653,0.375,0.24014336917562723,0.2857142857142857,0.46017699115044247,1.0,0.22916666666666666,0.5162334778806374,0.34356746077537537,0.11962944269180298,
403,99364623,35,35,0.6704871186405226,0.6110358971393942,0.0,1.0,0.6855093594470029,0.5714285714285714,0.40064935064935064,0.75,0.7536231884057972,0.9787234042553191,0.6285714285714286,0.7438979860718993,0.2677222192287445,0.02137557789683342,
404,99364639,38,35,0.5922080267125983,0.8038910804875751,3.0,0.9210526315789473,0.713181996106245,0.45714285714285713,0.2870707070707071,0.625,0.7647058823529412,1.0,0.5,0.6803243581324077,0.04328279197216034,0.06933900713920593,
405,99364650,39,40,0.4090924869159995,0.38776269840578254,1.0,0.975,0.5740833818694228,0.46153846153846156,0.19025974025974024,0.0,0.40350877192982454,0.0,0.05128205128205128,0.4230300182273867,0.5488989949226379,0.3409927785396576,
406,99364722,41,42,0.6023630949046848,0.6012423890552269,1.0,0.9761904761904762,0.6188021464632107,0.5609756097560976,0.44345238095238093,0.46153846153846156,0.6341463414634148,1.0,0.5609756097560976,0.6469970070579827,0.24576939642429352,0.05407831072807312,
407,99365552,43,42,0.5186946906117859,0.5586993435169367,1.0,0.9767441860465116,0.6663718768068065,0.4523809523809524,0.2607142857142857,0.30769230769230765,0.6373626373626374,1.0,0.5348837209302325,0.5809442882698697,0.281279981136322,0.022376131266355515,
408,99365556,42,42,0.5380548635554924,0.5130681323901224,0.0,1.0,0.6187006201417673,0.47619047619047616,0.40857142857142853,0.30769230769230765,0.5510204081632653,1.0,0.42857142857142855,0.5861098901098901,0.3162541687488556,0.02847181260585785,
409,99367237,39,38,0.4475694792763162,0.4622684077767013,1.0,0.9743589743589743,0.6840279767570073,0.4473684210526316,0.12830188679245283,0.18181818181818182,0.5121951219512196,1.0,0.41025641025641024,0.4848820499947974,0.35644230246543884,0.06651709973812103,
410,99367615,34,36,0.5029015065390658,0.5048841664781337,2.0,0.9444444444444444,0.6384222876440617,0.47058823529411764,0.2583333333333333,0.3333333333333333,0.55,0.972972972972973,0.5588235294117647,0.5469444444444445,0.3070959746837616,0.08736826479434967,
411,99368647,36,35,0.5275890945105871,0.5031373971199287,1.0,0.9722222222222222,0.6854865576373413,0.4,0.37202255109231847,0.3333333333333333,0.6153846153846154,1.0,0.5833333333333334,0.5995113478253014,0.3253651559352875,0.026508446782827377,
412,99368973,33,30,0.5122411825925549,0.44054169255134074,3.0,0.9090909090909091,0.732779464154737,0.5,0.33641025641025635,0.4,0.43478260869565216,0.0,0.06060606060606061,0.5267286915982567,0.3963594138622284,0.1361188143491745,
413,99383,27,23,0.4692500395235196,0.6209090513838547,4.0,0.8518518518518519,0.6952393786592913,0.5217391304347826,0.1875,0.0,0.6938775510204082,1.0,0.5185185185185185,0.49332010582010577,0.031380604952573776,1.6917803287506104,
414,99383846,41,46,0.34034477242520605,0.3430474404873403,5.0,0.8913043478260869,0.4122302017055082,0.43902439024390244,0.1125,0.0,0.26890756302521013,1.0,0.1951219512195122,0.3394437340153453,0.609447717666626,0.3644214868545532,
415,99386,18,18,0.4265524462710019,0.42037577606252596,0.0,1.0,0.5545129777076201,0.2777777777777778,0.18,0.25,0.5294117647058824,1.0,0.4444444444444444,0.5212941176470588,0.2982911765575409,0.4006856381893158,
416,99389245,34,35,0.5319583517387637,0.46451366791943083,1.0,0.9714285714285714,0.6569330349849354,0.47058823529411764,0.352435987784825,0.4,0.5263157894736842,1.0,0.5,0.5775548667298973,0.370876282453537,0.07505722343921661,
417,99389422,40,42,0.3979665965896054,0.4345760605892284,2.0,0.9523809523809523,0.5861138058320475,0.475,0.12666666666666668,0.0,0.40860215053763443,1.0,0.25,0.40643932411674344,0.5094613432884216,0.11254023760557175,
418,99389872,43,44,0.4752388532818237,0.6759438984956524,1.0,0.9772727272727273,0.5680938824169227,0.3488372093023256,0.25703020383871444,0.3333333333333333,0.5581395348837209,1.0,0.09302325581395349,0.5577397264618937,0.11562598496675491,0.10304297506809235,
419,99390783,43,40,0.4081714053806775,0.4073133048263398,3.0,0.9302325581395349,0.5239059389357863,0.5,0.13559322033898305,0.0,0.45161290322580644,1.0,0.2558139534883721,0.4177412997317126,0.554482638835907,0.27323591709136963,
420,99390867,48,42,0.4126336295753267,0.41060561578222327,6.0,0.875,0.47497112630506827,0.5238095238095238,0.17187500000000003,0.0,0.4615384615384615,0.9411764705882353,0.2708333333333333,0.4146634615384615,0.49531251192092896,0.24222569167613983,
421,99396842,42,36,0.4364816529932383,0.40317700001236595,6.0,0.8571428571428572,0.582220445378981,0.4722222222222222,0.13076923076923075,0.18181818181818182,0.5365853658536586,1.0,0.21428571428571427,0.4646080748519773,0.3726489245891571,0.3148472309112549,
422,99397576,43,46,0.37685731398619515,0.36393589423831785,3.0,0.9347826086956522,0.45523932026386005,0.37209302325581395,0.08888888888888889,0.15384615384615383,0.39999999999999997,1.0,0.20930232558139536,0.4222426607209216,0.4273310601711273,0.3405914306640625,
423,99406972,51,49,0.3609676178966224,0.40977337044475026,2.0,0.9607843137254902,0.5304355567065187,0.40816326530612246,0.11940298507462688,0.0,0.3220338983050847,1.0,0.13725490196078433,0.3767885398530776,0.5495178699493408,0.11178206652402878,
424,99407080,40,42,0.5659601210485895,0.5657713027471183,2.0,0.9523809523809523,0.5474827137340548,0.45,0.4373333333333333,0.5882352941176471,0.5376344086021505,1.0,0.55,0.6313810065961869,0.22760608792304993,0.13690000772476196,
425,99407082,41,42,0.560089419098228,0.6377286880654319,1.0,0.9761904761904762,0.5946730715581258,0.4878048780487805,0.3138324420677362,0.5454545454545454,0.5869565217391305,1.0,0.6097560975609756,0.6213397991607711,0.17155195772647858,0.1464313268661499,
426,9940709,26,25,0.4507198444703333,0.4450105680133728,1.0,0.9615384615384616,0.639918389733939,0.44,0.10784313725490197,0.5,0.33962264150943394,1.0,0.38461538461538464,0.4808211673638977,0.47003382444381714,0.0004129692679271102,
427,9940735,10,10,0.2637934469708051,0.30951878711375547,0.0,1.0,0.39964516319232646,0.1,0.03636363636363636,0.0,0.30769230769230765,0.0,0.1,0.3649650349650349,0.6249338388442993,0.35808658599853516,/root/autodl-tmp/micro/experiments/v20_graph_baseline_medium10_sup02_fulltest/samples/graph_baseline_sample_0427.png
428,99411635,37,36,0.5367816915999863,0.4768988025634064,1.0,0.972972972972973,0.6108410483834127,0.4444444444444444,0.37532467532467534,0.5333333333333333,0.4705882352941176,1.0,0.5405405405405406,0.5896807273277861,0.2967098653316498,0.20742791891098022,
429,99411640,39,39,0.4437304994414995,0.45827839078432425,0.0,1.0,0.6149913765637813,0.41025641025641024,0.12075471698113208,0.36363636363636365,0.40860215053763443,0.9444444444444444,0.48717948717948717,0.4898889688116712,0.33441057801246643,0.05444692075252533,
430,99415852,45,42,0.5054067377440132,0.595990996666088,3.0,0.9333333333333333,0.6900235389967704,0.4523809523809524,0.27314814814814814,0.375,0.5346534653465346,1.0,0.5555555555555556,0.5500916758342501,0.21420103311538696,0.07848821580410004,
431,99419,36,33,0.32885137068498543,0.4302068334107061,3.0,0.9166666666666666,0.5151253410458043,0.30303030303030304,0.09302325581395347,0.0,0.3561643835616438,1.0,0.3888888888888889,0.37242885207603266,0.28622767329216003,0.24933815002441406,
432,99420453,40,42,0.41950221469625,0.43947710544445445,2.0,0.9523809523809523,0.5956019715415009,0.425,0.15454545454545454,0.16666666666666666,0.42352941176470593,0.9600000000000001,0.45,0.45057295645530937,0.3657098114490509,0.06410250067710876,
433,99420465,45,42,0.3930528768864119,0.4263526526685937,3.0,0.9333333333333333,0.5943101608113682,0.40476190476190477,0.1440677966101695,0.0,0.4666666666666666,1.0,0.4444444444444444,0.4254802259887005,0.38747933506965637,0.13705237209796906,
434,99420712,41,39,0.6319767434869438,0.6058128903824513,2.0,0.9512195121951219,0.7684002145009193,0.5641025641025641,0.40444444444444444,0.7058823529411765,0.6153846153846154,1.0,0.5365853658536586,0.6752548529105201,0.2505802512168884,0.02035948634147644,
435,9942124,10,11,0.3697966574420277,0.44423550393474426,1.0,0.9090909090909091,0.4543747072821134,0.3,0.10714285714285712,0.0,0.5714285714285714,1.0,0.5,0.44870129870129866,0.5677186846733093,0.0005330402636900544,
436,9942134,11,11,0.6356212908391065,0.8524115218306786,0.0,1.0,0.6362797406360517,0.45454545454545453,0.3230769230769231,0.8,0.7777777777777778,1.0,0.6363636363636364,0.7468376068376068,0.013539694249629974,0.0035562789998948574,
437,9942140,17,15,0.6360101033656685,0.8307535263158624,2.0,0.8823529411764706,0.6657358363765524,0.5333333333333333,0.4444444444444444,0.6666666666666666,0.7407407407407407,1.0,0.5882352941176471,0.702069716775599,0.012709113769233227,0.09585278481245041,
438,9942142,16,15,0.5216729161486396,0.45678694694482447,1.0,0.9375,0.5332390247271784,0.4,0.3052631578947368,0.4,0.6666666666666666,1.0,0.5,0.6087609649122807,0.327500581741333,0.23062211275100708,
439,9942160,20,22,0.5261449256821246,0.6770872246106684,2.0,0.9090909090909091,0.45458937180393894,0.35,0.24702380952380953,0.75,0.588235294117647,1.0,0.5,0.6325598421186656,0.015794066712260246,0.5574628114700317,
440,9942163,19,18,0.46663054981178054,0.49683997558476917,1.0,0.9473684210526316,0.5555474546411764,0.3888888888888889,0.15217391304347827,0.4,0.5454545454545454,1.0,0.47368421052631576,0.5381859787809444,0.2831227779388428,0.1635148823261261,
441,9942164,14,14,0.6945363287910876,0.5545625339098639,0.0,1.0,0.8566606417558172,0.6428571428571429,0.4857142857142857,0.6,0.7692307692307692,1.0,0.7142857142857143,0.7363736263736264,0.39669281244277954,0.00041842495556920767,
442,9942176,17,15,0.4927616281624869,0.7383835465522549,2.0,0.8823529411764706,0.6660944034486117,0.4,0.23157894736842105,0.28571428571428575,0.6896551724137931,0.9523809523809523,0.5882352941176471,0.5654261922554866,0.028908178210258484,0.3384828269481659,
443,9942181,16,16,0.8372104259730309,0.8988119162562088,0.0,1.0,0.7497640750161736,0.75,0.6944444444444443,1.0,0.8666666666666666,1.0,0.75,0.892222222222222,0.0122092729434371,0.0948350727558136,/root/autodl-tmp/micro/experiments/v20_graph_baseline_medium10_sup02_fulltest/samples/graph_baseline_sample_0443.png
444,9942184,18,17,0.6445943888409459,0.33910737364480203,1.0,0.9444444444444444,0.7054732109925894,0.5882352941176471,0.35297619047619044,0.6666666666666666,0.7499999999999999,1.0,0.6111111111111112,0.7025396825396825,0.3739403486251831,0.9567301273345947,
445,9942190,19,19,0.630372145076965,0.28736880338941295,0.0,1.0,0.5263234362093115,0.47368421052631576,0.4531746031746031,0.8333333333333333,0.6,1.0,0.5263157894736842,0.7173015873015872,0.4228969216346741,1.9962174892425537,
446,9942193,21,20,0.49217801366466596,0.5805686331742168,1.0,0.9523809523809523,0.549491768698499,0.3,0.2481203007518797,0.5,0.611111111111111,1.0,0.5238095238095238,0.6016081871345028,0.028810717165470123,1.3953421115875244,
447,9942198,20,17,0.6170612607075382,0.7866478928062818,3.0,0.85,0.6468401874127963,0.5294117647058824,0.3522727272727273,0.8333333333333334,0.6470588235294117,1.0,0.45,0.6760918003565062,0.03214225172996521,0.12511226534843445,
448,9942211,21,20,0.6245154667459547,0.7334284300954215,1.0,0.9523809523809523,0.5496809096359356,0.5,0.36645962732919257,1.0,0.5294117647058824,1.0,0.42857142857142855,0.6966812812081353,0.03387731313705444,0.2991408109664917,
449,9942219,20,17,0.4398929260598032,0.4077506800767057,3.0,0.85,0.5876143278249347,0.29411764705882354,0.14135338345864662,0.4,0.6060606060606061,1.0,0.5,0.5328918888129415,0.34053662419319153,0.2556007504463196,
450,9942220,20,17,0.3883347443524411,0.3738086747746465,3.0,0.85,0.5292435233166222,0.23529411764705882,0.08888888888888888,0.36363636363636365,0.5161290322580645,1.0,0.4,0.4836502117953731,0.3914014399051666,0.2518348693847656,
451,9942221,20,19,0.6125765868834456,0.8361180911602957,1.0,0.95,0.6315578900062783,0.47368421052631576,0.2950310559006211,0.75,0.742857142857143,1.0,0.6,0.7065062111801242,0.011549117043614388,0.056959446519613266,
452,9942230,22,20,0.4073671414249599,0.2608781132117937,2.0,0.9090909090909091,0.5493804460540559,0.45,0.15517241379310345,0.0,0.5000000000000001,1.0,0.45454545454545453,0.433307210031348,0.41859787702560425,1.1335514783859253,
453,9942236,16,15,0.49565725692388013,0.4536025075544309,1.0,0.9375,0.6664820793145433,0.3333333333333333,0.2048611111111111,0.3636363636363636,0.7142857142857143,0.9523809523809523,0.625,0.5980744949494949,0.47139760851860046,0.1530722677707672,
454,9942242,18,18,0.6322534681365922,0.6527168406064006,0.0,1.0,0.6665700842325654,0.4444444444444444,0.4011904761904762,0.6666666666666667,0.7878787878787878,1.0,0.6666666666666666,0.7393290043290042,0.015460148453712463,1.4049478769302368,
455,9942243,17,17,0.5612840298437747,0.5483936271539064,0.0,1.0,0.6470531458951027,0.47058823529411764,0.2733333333333333,0.7499999999999999,0.47058823529411764,0.9333333333333333,0.5294117647058824,0.6193725490196078,0.2538362443447113,0.10649628192186356,
456,9942252,20,19,0.6214975612588547,0.6669437701680636,1.0,0.95,0.6841766536130499,0.5263157894736842,0.32666666666666666,0.5714285714285715,0.8108108108108109,1.0,0.65,0.7009028314028315,0.012834052555263042,1.3291599750518799,
457,9942278,22,21,0.6248445336558378,0.6503949290076869,1.0,0.9545454545454546,0.6190438822264869,0.5714285714285714,0.46350931677018636,0.5454545454545454,0.6666666666666666,1.0,0.5909090909090909,0.6737624694146434,0.011726096272468567,2.3265702724456787,
